y_mm \ x_mm,-42.00,-41.00,-40.00,-39.00,-38.00,-37.00,-36.00,-35.00,-34.00,-33.00,-32.00,-31.00,-30.00,-29.00,-28.00,-27.00,-26.00,-25.00,-24.00,-23.00,-22.00,-21.00,-20.00,-19.00,-18.00,-17.00,-16.00,-15.00,-14.00,-13.00,-12.00,-11.00,-10.00,-9.00,-8.00,-7.00,-6.00,-5.00,-4.00,-3.00,-2.00,-1.00,0.00,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.00,12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00,21.00,22.00,23.00,24.00,25.00,26.00,27.00,28.00,29.00,30.00,31.00,32.00,33.00,34.00,35.00,36.00,37.00,38.00,39.00,40.00,41.00
-40.00,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0007,0.0010,0.0013,0.0016,0.0018,0.0020,0.0021,0.0024,0.0030,0.0036,0.0044,0.0049,0.0050,0.0053,0.0057,0.0060,0.0063,0.0065,0.0067,0.0072,0.0078,0.0085,0.0091,0.0097,0.0104,0.0112,0.0120,0.0122,0.0118,0.0122,0.0133,0.0135,0.0127,0.0123,0.0121,0.0117,0.0110,0.0103,0.0099,0.0094,0.0090,0.0081,0.0068,0.0057,0.0048,0.0040,0.0033,0.0028,0.0026,0.0022,0.0017,0.0013,0.0009,0.0007,0.0005,0.0004,0.0005,0.0005,0.0005,0.0005,0.0005,0.0004,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0001
-39.00,0.0001,0.0001,0.0001,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0005,0.0009,0.0013,0.0019,0.0023,0.0025,0.0027,0.0028,0.0032,0.0039,0.0048,0.0060,0.0067,0.0070,0.0072,0.0075,0.0080,0.0087,0.0091,0.0094,0.0100,0.0110,0.0118,0.0123,0.0132,0.0144,0.0155,0.0163,0.0166,0.0164,0.0168,0.0179,0.0180,0.0172,0.0166,0.0159,0.0151,0.0142,0.0135,0.0129,0.0124,0.0119,0.0108,0.0091,0.0076,0.0063,0.0052,0.0043,0.0036,0.0032,0.0027,0.0020,0.0014,0.0010,0.0007,0.0006,0.0005,0.0005,0.0005,0.0006,0.0006,0.0006,0.0005,0.0004,0.0003,0.0002,0.0002,0.0002,0.0001,0.0000,0.0000,0.0001,0.0001
-38.00,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0004,0.0005,0.0006,0.0007,0.0006,0.0009,0.0013,0.0020,0.0028,0.0032,0.0033,0.0037,0.0043,0.0050,0.0057,0.0069,0.0085,0.0095,0.0099,0.0105,0.0112,0.0122,0.0134,0.0142,0.0148,0.0159,0.0176,0.0186,0.0191,0.0201,0.0219,0.0234,0.0247,0.0253,0.0252,0.0254,0.0259,0.0259,0.0253,0.0252,0.0257,0.0250,0.0233,0.0216,0.0198,0.0183,0.0172,0.0153,0.0129,0.0110,0.0094,0.0078,0.0059,0.0047,0.0041,0.0033,0.0024,0.0018,0.0015,0.0012,0.0011,0.0009,0.0008,0.0008,0.0008,0.0008,0.0006,0.0005,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001
-37.00,0.0001,0.0002,0.0002,0.0003,0.0003,0.0004,0.0006,0.0007,0.0009,0.0010,0.0009,0.0012,0.0018,0.0026,0.0036,0.0041,0.0042,0.0047,0.0058,0.0068,0.0076,0.0089,0.0109,0.0122,0.0128,0.0137,0.0149,0.0164,0.0181,0.0194,0.0203,0.0218,0.0241,0.0254,0.0258,0.0271,0.0293,0.0313,0.0331,0.0340,0.0340,0.0340,0.0340,0.0337,0.0333,0.0339,0.0354,0.0349,0.0325,0.0297,0.0267,0.0242,0.0224,0.0199,0.0168,0.0143,0.0126,0.0103,0.0075,0.0057,0.0049,0.0040,0.0028,0.0022,0.0019,0.0017,0.0016,0.0014,0.0011,0.0009,0.0010,0.0009,0.0007,0.0005,0.0003,0.0002,0.0002,0.0003,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001
-36.00,0.0003,0.0002,0.0003,0.0003,0.0004,0.0005,0.0007,0.0010,0.0014,0.0016,0.0016,0.0019,0.0026,0.0035,0.0046,0.0055,0.0062,0.0072,0.0085,0.0100,0.0115,0.0133,0.0155,0.0175,0.0193,0.0209,0.0224,0.0242,0.0260,0.0279,0.0299,0.0326,0.0360,0.0385,0.0400,0.0419,0.0439,0.0463,0.0490,0.0506,0.0513,0.0521,0.0530,0.0528,0.0517,0.0514,0.0519,0.0504,0.0471,0.0432,0.0387,0.0350,0.0321,0.0284,0.0241,0.0205,0.0179,0.0146,0.0107,0.0081,0.0067,0.0056,0.0046,0.0039,0.0033,0.0026,0.0020,0.0016,0.0014,0.0013,0.0014,0.0013,0.0008,0.0005,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001
-35.00,0.0004,0.0003,0.0004,0.0004,0.0005,0.0006,0.0008,0.0012,0.0018,0.0022,0.0022,0.0026,0.0034,0.0044,0.0056,0.0068,0.0081,0.0096,0.0112,0.0132,0.0154,0.0177,0.0202,0.0229,0.0257,0.0281,0.0300,0.0320,0.0340,0.0366,0.0395,0.0433,0.0479,0.0515,0.0542,0.0566,0.0585,0.0613,0.0648,0.0673,0.0687,0.0703,0.0720,0.0719,0.0702,0.0690,0.0683,0.0659,0.0616,0.0566,0.0508,0.0458,0.0417,0.0369,0.0313,0.0267,0.0232,0.0189,0.0139,0.0104,0.0085,0.0072,0.0064,0.0056,0.0046,0.0035,0.0024,0.0017,0.0017,0.0017,0.0019,0.0016,0.0009,0.0005,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0001,0.0001,0.0001,0.0002
-34.00,0.0004,0.0004,0.0004,0.0005,0.0007,0.0008,0.0009,0.0012,0.0019,0.0025,0.0032,0.0041,0.0054,0.0068,0.0082,0.0099,0.0118,0.0138,0.0159,0.0186,0.0219,0.0256,0.0297,0.0334,0.0368,0.0406,0.0448,0.0484,0.0515,0.0550,0.0589,0.0639,0.0701,0.0756,0.0805,0.0844,0.0873,0.0911,0.0958,0.0996,0.1024,0.1041,0.1045,0.1042,0.1030,0.1007,0.0974,0.0924,0.0857,0.0793,0.0729,0.0659,0.0582,0.0506,0.0433,0.0370,0.0318,0.0264,0.0207,0.0162,0.0128,0.0102,0.0085,0.0071,0.0062,0.0049,0.0034,0.0024,0.0021,0.0018,0.0016,0.0012,0.0008,0.0005,0.0005,0.0004,0.0003,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001
-33.00,0.0004,0.0005,0.0005,0.0006,0.0009,0.0010,0.0009,0.0013,0.0019,0.0029,0.0041,0.0057,0.0074,0.0092,0.0109,0.0130,0.0154,0.0179,0.0205,0.0241,0.0285,0.0335,0.0392,0.0440,0.0479,0.0530,0.0596,0.0648,0.0689,0.0734,0.0783,0.0846,0.0923,0.0996,0.1068,0.1122,0.1161,0.1210,0.1268,0.1319,0.1362,0.1379,0.1371,0.1364,0.1358,0.1325,0.1265,0.1189,0.1099,0.1019,0.0952,0.0861,0.0747,0.0644,0.0553,0.0473,0.0405,0.0339,0.0275,0.0219,0.0171,0.0133,0.0105,0.0087,0.0078,0.0064,0.0043,0.0031,0.0026,0.0019,0.0012,0.0008,0.0006,0.0005,0.0005,0.0004,0.0004,0.0003,0.0002,0.0001,0.0001,0.0001,0.0000,0.0000
-32.00,0.0004,0.0005,0.0006,0.0008,0.0010,0.0013,0.0016,0.0022,0.0031,0.0043,0.0057,0.0074,0.0097,0.0122,0.0149,0.0183,0.0224,0.0266,0.0309,0.0359,0.0418,0.0484,0.0557,0.0629,0.0701,0.0774,0.0850,0.0922,0.0992,0.1060,0.1126,0.1206,0.1300,0.1394,0.1489,0.1558,0.1602,0.1675,0.1775,0.1844,0.1882,0.1899,0.1895,0.1887,0.1876,0.1823,0.1727,0.1622,0.1510,0.1408,0.1316,0.1188,0.1026,0.0890,0.0779,0.0666,0.0552,0.0453,0.0368,0.0295,0.0233,0.0183,0.0145,0.0117,0.0099,0.0078,0.0054,0.0039,0.0033,0.0026,0.0018,0.0013,0.0011,0.0008,0.0006,0.0005,0.0005,0.0004,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002
-31.00,0.0003,0.0005,0.0006,0.0009,0.0011,0.0016,0.0023,0.0032,0.0044,0.0057,0.0072,0.0092,0.0119,0.0151,0.0189,0.0237,0.0295,0.0353,0.0412,0.0478,0.0551,0.0632,0.0721,0.0818,0.0923,0.1018,0.1104,0.1196,0.1295,0.1387,0.1469,0.1567,0.1677,0.1792,0.1911,0.1994,0.2044,0.2139,0.2281,0.2368,0.2402,0.2419,0.2419,0.2411,0.2395,0.2320,0.2188,0.2056,0.1922,0.1796,0.1680,0.1516,0.1305,0.1135,0.1005,0.0859,0.0699,0.0567,0.0461,0.0371,0.0295,0.0233,0.0185,0.0148,0.0120,0.0093,0.0065,0.0048,0.0041,0.0033,0.0025,0.0019,0.0015,0.0011,0.0007,0.0005,0.0006,0.0005,0.0003,0.0002,0.0002,0.0003,0.0003,0.0003
-30.00,0.0004,0.0005,0.0008,0.0012,0.0016,0.0023,0.0033,0.0046,0.0062,0.0082,0.0104,0.0131,0.0161,0.0205,0.0261,0.0327,0.0399,0.0474,0.0550,0.0644,0.0755,0.0873,0.0996,0.1125,0.1258,0.1393,0.1531,0.1658,0.1777,0.1902,0.2033,0.2166,0.2300,0.2436,0.2572,0.2695,0.2806,0.2942,0.3103,0.3198,0.3230,0.3252,0.3265,0.3236,0.3166,0.3062,0.2926,0.2771,0.2599,0.2406,0.2194,0.1964,0.1717,0.1498,0.1308,0.1114,0.0917,0.0755,0.0626,0.0509,0.0404,0.0320,0.0257,0.0205,0.0163,0.0124,0.0090,0.0067,0.0055,0.0043,0.0031,0.0023,0.0021,0.0016,0.0011,0.0009,0.0008,0.0008,0.0007,0.0006,0.0004,0.0004,0.0004,0.0003
-29.00,0.0004,0.0006,0.0010,0.0015,0.0022,0.0031,0.0043,0.0060,0.0081,0.0106,0.0137,0.0169,0.0203,0.0258,0.0334,0.0416,0.0504,0.0595,0.0688,0.0810,0.0960,0.1114,0.1272,0.1432,0.1593,0.1769,0.1958,0.2121,0.2259,0.2418,0.2596,0.2764,0.2923,0.3079,0.3233,0.3396,0.3569,0.3745,0.3924,0.4028,0.4057,0.4086,0.4111,0.4061,0.3937,0.3804,0.3662,0.3486,0.3276,0.3016,0.2708,0.2412,0.2128,0.1861,0.1611,0.1368,0.1135,0.0942,0.0790,0.0648,0.0514,0.0408,0.0329,0.0262,0.0205,0.0156,0.0114,0.0085,0.0070,0.0053,0.0037,0.0028,0.0026,0.0022,0.0016,0.0012,0.0010,0.0010,0.0011,0.0010,0.0007,0.0005,0.0005,0.0004
-28.00,0.0007,0.0010,0.0016,0.0021,0.0027,0.0036,0.0050,0.0072,0.0101,0.0138,0.0183,0.0229,0.0276,0.0350,0.0449,0.0559,0.0680,0.0810,0.0948,0.1117,0.1314,0.1513,0.1716,0.1911,0.2099,0.2301,0.2517,0.2717,0.2901,0.3111,0.3347,0.3567,0.3773,0.3973,0.4166,0.4379,0.4612,0.4808,0.4970,0.5083,0.5150,0.5189,0.5203,0.5143,0.5012,0.4851,0.4662,0.4423,0.4136,0.3801,0.3420,0.3058,0.2714,0.2372,0.2032,0.1723,0.1445,0.1206,0.1005,0.0823,0.0662,0.0529,0.0424,0.0333,0.0255,0.0190,0.0138,0.0104,0.0086,0.0068,0.0049,0.0037,0.0033,0.0027,0.0019,0.0014,0.0011,0.0009,0.0009,0.0008,0.0006,0.0004,0.0003,0.0003
-27.00,0.0011,0.0015,0.0021,0.0026,0.0032,0.0042,0.0057,0.0084,0.0121,0.0170,0.0229,0.0289,0.0350,0.0441,0.0564,0.0702,0.0856,0.1025,0.1209,0.1423,0.1668,0.1913,0.2160,0.2391,0.2605,0.2834,0.3077,0.3313,0.3542,0.3804,0.4097,0.4370,0.4623,0.4866,0.5100,0.5363,0.5654,0.5871,0.6016,0.6139,0.6242,0.6294,0.6294,0.6225,0.6086,0.5898,0.5660,0.5359,0.4995,0.4586,0.4131,0.3703,0.3299,0.2883,0.2453,0.2077,0.1755,0.1469,0.1219,0.1000,0.0810,0.0650,0.0519,0.0404,0.0305,0.0224,0.0163,0.0122,0.0103,0.0083,0.0061,0.0047,0.0040,0.0031,0.0022,0.0015,0.0011,0.0009,0.0008,0.0006,0.0005,0.0003,0.0001,0.0001
-26.00,0.0012,0.0016,0.0021,0.0028,0.0039,0.0054,0.0075,0.0107,0.0151,0.0208,0.0280,0.0359,0.0445,0.0561,0.0708,0.0882,0.1085,0.1305,0.1542,0.1809,0.2106,0.2405,0.2708,0.3014,0.3323,0.3623,0.3914,0.4203,0.4490,0.4789,0.5100,0.5423,0.5756,0.6043,0.6285,0.6577,0.6916,0.7186,0.7390,0.7553,0.7677,0.7734,0.7727,0.7624,0.7428,0.7179,0.6878,0.6522,0.6112,0.5633,0.5088,0.4583,0.4119,0.3616,0.3075,0.2606,0.2208,0.1851,0.1533,0.1256,0.1018,0.0819,0.0657,0.0518,0.0401,0.0307,0.0237,0.0181,0.0139,0.0106,0.0080,0.0063,0.0053,0.0042,0.0028,0.0018,0.0014,0.0011,0.0010,0.0009,0.0007,0.0005,0.0003,0.0002
-25.00,0.0012,0.0016,0.0021,0.0031,0.0046,0.0067,0.0093,0.0131,0.0180,0.0247,0.0330,0.0428,0.0540,0.0681,0.0852,0.1063,0.1313,0.1585,0.1875,0.2195,0.2543,0.2897,0.3256,0.3638,0.4042,0.4413,0.4752,0.5093,0.5437,0.5774,0.6104,0.6476,0.6889,0.7220,0.7471,0.7790,0.8177,0.8501,0.8764,0.8967,0.9111,0.9175,0.9160,0.9024,0.8770,0.8461,0.8097,0.7686,0.7229,0.6681,0.6043,0.5463,0.4939,0.4350,0.3697,0.3135,0.2661,0.2232,0.1847,0.1512,0.1227,0.0988,0.0795,0.0632,0.0497,0.0390,0.0311,0.0240,0.0176,0.0129,0.0099,0.0079,0.0068,0.0053,0.0034,0.0022,0.0016,0.0013,0.0012,0.0011,0.0009,0.0007,0.0004,0.0003
-24.00,0.0015,0.0020,0.0028,0.0042,0.0062,0.0090,0.0125,0.0171,0.0228,0.0305,0.0402,0.0530,0.0688,0.0872,0.1079,0.1331,0.1627,0.1964,0.2343,0.2736,0.3143,0.3559,0.3984,0.4428,0.4891,0.5333,0.5754,0.6168,0.6574,0.6972,0.7361,0.7753,0.8148,0.8519,0.8868,0.9216,0.9565,0.9900,1.0224,1.0464,1.0622,1.0671,1.0612,1.0473,1.0256,0.9939,0.9526,0.9035,0.8470,0.7826,0.7104,0.6411,0.5746,0.5058,0.4348,0.3721,0.3174,0.2680,0.2238,0.1843,0.1493,0.1211,0.0995,0.0797,0.0617,0.0479,0.0381,0.0296,0.0223,0.0167,0.0127,0.0095,0.0072,0.0053,0.0037,0.0027,0.0021,0.0017,0.0016,0.0014,0.0011,0.0008,0.0005,0.0004
-23.00,0.0016,0.0025,0.0034,0.0053,0.0079,0.0114,0.0158,0.0212,0.0277,0.0364,0.0473,0.0631,0.0837,0.1062,0.1306,0.1600,0.1940,0.2344,0.2810,0.3276,0.3742,0.4221,0.4712,0.5219,0.5740,0.6252,0.6756,0.7242,0.7711,0.8170,0.8618,0.9031,0.9408,0.9819,1.0265,1.0641,1.0951,1.1299,1.1683,1.1961,1.2133,1.2167,1.2064,1.1922,1.1741,1.1418,1.0955,1.0385,0.9711,0.8971,0.8165,0.7359,0.6552,0.5766,0.4999,0.4306,0.3686,0.3127,0.2630,0.2174,0.1760,0.1434,0.1195,0.0963,0.0737,0.0567,0.0451,0.0352,0.0270,0.0204,0.0154,0.0112,0.0076,0.0053,0.0041,0.0032,0.0025,0.0022,0.0021,0.0017,0.0012,0.0009,0.0006,0.0005
-22.00,0.0023,0.0033,0.0044,0.0064,0.0093,0.0132,0.0182,0.0249,0.0334,0.0441,0.0569,0.0754,0.0992,0.1265,0.1571,0.1922,0.2319,0.2784,0.3316,0.3856,0.4405,0.4986,0.5599,0.6208,0.6813,0.7395,0.7954,0.8497,0.9026,0.9517,0.9972,1.0417,1.0854,1.1301,1.1760,1.2163,1.2513,1.2832,1.3121,1.3372,1.3586,1.3660,1.3596,1.3450,1.3223,1.2842,1.2310,1.1720,1.1074,1.0290,0.9372,0.8480,0.7615,0.6756,0.5903,0.5110,0.4376,0.3710,0.3111,0.2584,0.2125,0.1740,0.1425,0.1149,0.0911,0.0719,0.0571,0.0440,0.0327,0.0243,0.0187,0.0139,0.0097,0.0068,0.0052,0.0041,0.0033,0.0028,0.0025,0.0020,0.0014,0.0010,0.0007,0.0005
-21.00,0.0030,0.0041,0.0054,0.0076,0.0107,0.0150,0.0206,0.0287,0.0391,0.0517,0.0665,0.0875,0.1148,0.1468,0.1835,0.2245,0.2698,0.3223,0.3821,0.4436,0.5067,0.5751,0.6485,0.7197,0.7887,0.8538,0.9151,0.9752,1.0340,1.0863,1.1325,1.1804,1.2300,1.2783,1.3255,1.3685,1.4074,1.4365,1.4558,1.4783,1.5039,1.5153,1.5127,1.4977,1.4705,1.4267,1.3665,1.3055,1.2437,1.1609,1.0579,0.9602,0.8678,0.7746,0.6807,0.5914,0.5066,0.4293,0.3593,0.2993,0.2491,0.2045,0.1656,0.1336,0.1085,0.0870,0.0691,0.0529,0.0384,0.0282,0.0221,0.0166,0.0117,0.0083,0.0063,0.0049,0.0041,0.0034,0.0028,0.0022,0.0016,0.0011,0.0007,0.0005
-20.00,0.0033,0.0045,0.0062,0.0087,0.0119,0.0167,0.0231,0.0322,0.0440,0.0594,0.0784,0.1029,0.1326,0.1684,0.2100,0.2575,0.3107,0.3709,0.4380,0.5079,0.5805,0.6566,0.7363,0.8144,0.8909,0.9648,1.0363,1.1008,1.1585,1.2150,1.2704,1.3209,1.3668,1.4124,1.4578,1.4996,1.5380,1.5682,1.5906,1.6137,1.6377,1.6462,1.6397,1.6204,1.5886,1.5459,1.4926,1.4279,1.3522,1.2676,1.1744,1.0744,0.9677,0.8655,0.7675,0.6748,0.5874,0.5052,0.4282,0.3602,0.3007,0.2487,0.2038,0.1656,0.1339,0.1068,0.0844,0.0653,0.0494,0.0371,0.0283,0.0212,0.0158,0.0117,0.0091,0.0070,0.0055,0.0042,0.0032,0.0023,0.0016,0.0011,0.0008,0.0006
-19.00,0.0035,0.0049,0.0071,0.0098,0.0131,0.0184,0.0255,0.0357,0.0489,0.0671,0.0903,0.1182,0.1505,0.1900,0.2365,0.2904,0.3516,0.4195,0.4940,0.5723,0.6542,0.7382,0.8241,0.9091,0.9931,1.0759,1.1575,1.2264,1.2830,1.3436,1.4083,1.4615,1.5037,1.5466,1.5901,1.6307,1.6685,1.7000,1.7253,1.7491,1.7714,1.7771,1.7667,1.7431,1.7066,1.6651,1.6187,1.5503,1.4606,1.3741,1.2908,1.1886,1.0677,0.9564,0.8543,0.7583,0.6681,0.5811,0.4971,0.4210,0.3524,0.2928,0.2421,0.1976,0.1592,0.1267,0.0998,0.0777,0.0604,0.0460,0.0345,0.0258,0.0199,0.0152,0.0119,0.0091,0.0069,0.0050,0.0035,0.0024,0.0017,0.0012,0.0009,0.0007
-18.00,0.0039,0.0056,0.0082,0.0114,0.0152,0.0211,0.0293,0.0411,0.0565,0.0765,0.1011,0.1315,0.1674,0.2113,0.2630,0.3234,0.3921,0.4672,0.5487,0.6347,0.7251,0.8188,0.9156,1.0079,1.0957,1.1845,1.2743,1.3470,1.4031,1.4607,1.5196,1.5711,1.6154,1.6570,1.6959,1.7333,1.7691,1.7972,1.8179,1.8362,1.8522,1.8582,1.8544,1.8340,1.7974,1.7557,1.7089,1.6425,1.5570,1.4703,1.3822,1.2815,1.1683,1.0582,0.9512,0.8489,0.7513,0.6570,0.5660,0.4844,0.4120,0.3468,0.2887,0.2375,0.1929,0.1546,0.1224,0.0954,0.0733,0.0557,0.0427,0.0325,0.0252,0.0192,0.0144,0.0106,0.0078,0.0057,0.0042,0.0030,0.0022,0.0015,0.0011,0.0008
-17.00,0.0042,0.0064,0.0093,0.0129,0.0172,0.0239,0.0331,0.0465,0.0640,0.0859,0.1119,0.1448,0.1843,0.2326,0.2896,0.3563,0.4325,0.5150,0.6034,0.6972,0.7961,0.8994,1.0072,1.1067,1.1983,1.2931,1.3911,1.4676,1.5233,1.5778,1.6310,1.6808,1.7272,1.7675,1.8018,1.8358,1.8696,1.8944,1.9104,1.9232,1.9331,1.9393,1.9420,1.9248,1.8882,1.8462,1.7991,1.7347,1.6535,1.5664,1.4737,1.3744,1.2689,1.1600,1.0481,0.9396,0.8345,0.7329,0.6349,0.5479,0.4716,0.4008,0.3353,0.2774,0.2267,0.1826,0.1451,0.1130,0.0862,0.0655,0.0508,0.0392,0.0305,0.0231,0.0169,0.0122,0.0088,0.0064,0.0049,0.0037,0.0027,0.0018,0.0012,0.0009
-16.00,0.0043,0.0066,0.0099,0.0141,0.0191,0.0261,0.0353,0.0498,0.0695,0.0936,0.1218,0.1578,0.2012,0.2543,0.3169,0.3899,0.4733,0.5615,0.6544,0.7560,0.8660,0.9739,1.0797,1.1842,1.2874,1.3855,1.4786,1.5548,1.6144,1.6707,1.7238,1.7716,1.8143,1.8504,1.8801,1.9061,1.9284,1.9492,1.9686,1.9800,1.9836,1.9848,1.9836,1.9697,1.9434,1.9103,1.8706,1.8124,1.7360,1.6543,1.5676,1.4717,1.3671,1.2589,1.1471,1.0360,0.9256,0.8194,0.7175,0.6252,0.5423,0.4637,0.3895,0.3232,0.2646,0.2147,0.1732,0.1369,0.1058,0.0808,0.0619,0.0471,0.0362,0.0273,0.0204,0.0148,0.0107,0.0077,0.0057,0.0042,0.0034,0.0025,0.0016,0.0011
-15.00,0.0045,0.0068,0.0106,0.0153,0.0210,0.0283,0.0374,0.0530,0.0750,0.1013,0.1318,0.1708,0.2180,0.2759,0.3441,0.4236,0.5141,0.6080,0.7054,0.8148,0.9359,1.0483,1.1523,1.2617,1.3764,1.4778,1.5662,1.6420,1.7055,1.7637,1.8166,1.8624,1.9014,1.9333,1.9584,1.9764,1.9872,2.0041,2.0269,2.0368,2.0342,2.0303,2.0252,2.0146,1.9986,1.9744,1.9422,1.8901,1.8184,1.7422,1.6615,1.5691,1.4653,1.3576,1.2462,1.1325,1.0166,0.9059,0.8001,0.7026,0.6130,0.5267,0.4436,0.3690,0.3026,0.2468,0.2013,0.1608,0.1253,0.0961,0.0730,0.0549,0.0418,0.0315,0.0238,0.0175,0.0126,0.0089,0.0064,0.0048,0.0041,0.0031,0.0019,0.0013
-14.00,0.0045,0.0071,0.0110,0.0160,0.0220,0.0304,0.0411,0.0580,0.0809,0.1084,0.1406,0.1825,0.2340,0.2960,0.3684,0.4510,0.5435,0.6447,0.7545,0.8666,0.9809,1.0973,1.2159,1.3316,1.4444,1.5440,1.6306,1.7032,1.7622,1.8206,1.8784,1.9193,1.9436,1.9647,1.9827,1.9966,2.0066,2.0188,2.0330,2.0409,2.0427,2.0416,2.0378,2.0289,2.0152,1.9938,1.9651,1.9207,1.8610,1.7952,1.7234,1.6396,1.5442,1.4430,1.3361,1.2270,1.1159,1.0047,0.8936,0.7890,0.6907,0.5967,0.5069,0.4242,0.3483,0.2849,0.2335,0.1881,0.1483,0.1153,0.0887,0.0677,0.0522,0.0393,0.0291,0.0212,0.0157,0.0114,0.0083,0.0061,0.0048,0.0036,0.0024,0.0017
